,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1492,0.0,0.0,0.0,0.0,-0.9868001,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,-0.021874802,-0.78112686,0.0
1493,1.0,0.0,1.0,1.0,-0.8641722,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.86310625,-0.5516026,0.0
1494,1.0,0.0,1.0,0.0,-0.7824203,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.252164,-0.40094322,1.0
1495,1.0,1.0,1.0,0.0,1.2613775,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.9569491,0.017016472,0.0
1496,0.0,1.0,0.0,0.0,0.4029824,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.30406687,0.07164606,0.0
1497,0.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.66306865,-0.9853041,1.0
1498,1.0,0.0,0.0,1.0,-0.25103286,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,-0.8283764,-0.550024,0.0
1499,1.0,1.0,0.0,0.0,-0.6597924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16347028,-0.54133034,0.0
1500,1.0,0.0,0.0,0.0,1.3431294,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.5109792,2.169182,0.0
1501,0.0,0.0,1.0,1.0,1.0569977,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,0.36885267,0.95834845,0.0
1502,1.0,0.0,1.0,1.0,-0.5780405,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.5012959,-0.8530547,0.0
1503,1.0,0.0,0.0,0.0,-0.6597924,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.22191243,-0.46626747,0.0
1504,1.0,0.0,1.0,0.0,-0.29190883,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30740643,-0.3803543,0.0
1505,1.0,1.0,0.0,0.0,-0.82329625,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,-0.704813,-0.7709436,1.0
1506,1.0,0.0,1.0,1.0,1.4657573,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.20187512,1.1558777,0.0
1507,0.0,0.0,1.0,1.0,1.629261,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.619319,1.6818292,0.0
1508,0.0,0.0,0.0,0.0,-1.2729317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,-0.9686376,-0.98937297,1.0
1509,0.0,0.0,1.0,0.0,1.5883851,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.8196921,1.8356681,0.0
1510,1.0,0.0,0.0,0.0,-0.82329625,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.99501854,-0.4834101,0.0
1511,1.0,1.0,1.0,0.0,0.48473433,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.78963614,0.73473847,1.0
1512,0.0,0.0,0.0,1.0,1.629261,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,-1.5029657,-0.30844867,0.0
1513,0.0,0.0,1.0,0.0,0.6891141,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.5280124,-0.59673816,0.0
1514,0.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16347028,-0.94072443,1.0
1515,0.0,0.0,1.0,1.0,-0.9459241,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,-1.5029657,-0.91159755,0.0
1516,1.0,0.0,0.0,0.0,1.2205015,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.4929471,-0.47091442,0.0
1517,0.0,1.0,1.0,1.0,1.629261,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.84807825,1.9814359,0.0
1518,1.0,0.0,1.0,1.0,0.2394786,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.215429,0.7542157,0.0
1519,0.0,0.0,0.0,0.0,-1.068552,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.32076463,-0.86168164,0.0
1520,1.0,0.0,0.0,0.0,-0.37366074,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.3122759,0.09314659,1.0
1521,1.0,0.0,1.0,1.0,1.3431294,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.3359882,-0.24259079,0.0
1522,1.0,0.0,1.0,0.0,0.2394786,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.14176321,0.1817946,0.0
1523,0.0,0.0,0.0,0.0,0.116850734,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.185373,0.5634013,1.0
1524,1.0,1.0,1.0,0.0,0.77086604,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.9699719,1.107407,1.0
1525,0.0,1.0,0.0,0.0,-1.1503038,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.98666966,-0.81652385,1.0
1526,1.0,1.0,1.0,0.0,-0.6597924,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.34080192,-0.6383607,0.0
1527,0.0,0.0,0.0,0.0,1.1796255,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.83138055,1.3554302,0.0
1528,1.0,1.0,1.0,0.0,-0.128405,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.48573697,0.06844433,0.0
1529,1.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.4845982,-0.99624336,0.0
1530,0.0,0.0,1.0,0.0,1.3022535,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.5129844,-0.46782386,0.0
1531,1.0,0.0,1.0,0.0,-0.61891645,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0651491,-0.2989991,0.0
1532,0.0,0.0,1.0,1.0,0.8934939,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-1.4829284,-0.51951855,0.0
1533,0.0,1.0,1.0,0.0,1.629261,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.3510162,-0.2143088,0.0
1534,0.0,0.0,1.0,1.0,1.4248813,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.185373,1.9692292,0.0
1535,1.0,0.0,1.0,0.0,1.5883851,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.3523505,2.2372632,0.0
1536,1.0,0.0,1.0,1.0,-1.2729317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.67475706,-0.98545974,0.0
1537,1.0,0.0,1.0,1.0,-0.29190883,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.7061474,-0.027385352,0.0
1538,1.0,0.0,1.0,0.0,1.3840053,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.68444026,1.4575522,0.0
1539,1.0,1.0,0.0,0.0,0.2394786,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0016977,0.61916476,0.0
1540,1.0,0.0,1.0,0.0,-1.1911799,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,-0.29905754,-0.93654436,0.0
1541,1.0,1.0,0.0,0.0,-1.2729317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.3242998,-0.9941089,1.0
1542,0.0,0.0,1.0,1.0,0.03509882,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.3560255,-0.64938885,0.0
1543,1.0,0.0,1.0,1.0,-0.7824203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6664082,-0.75660247,0.0
1544,0.0,0.0,1.0,1.0,-1.027676,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,-1.4996262,-0.9411691,0.0
1545,0.0,0.0,1.0,1.0,-1.2320558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.3476766,-0.98901725,1.0
1546,0.0,0.0,1.0,0.0,1.1796255,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.2872293,1.8933437,0.0
1547,1.0,0.0,0.0,0.0,-0.82329625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.5074441,-0.5412859,0.0
1548,1.0,0.0,1.0,1.0,0.03509882,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.5129844,-0.7383482,0.0
1549,1.0,0.0,1.0,0.0,1.5883851,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.4642254,2.4147594,1.0
1550,1.0,0.0,0.0,0.0,-1.1503038,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3054012,-0.88038063,1.0
1551,0.0,1.0,0.0,0.0,0.116850734,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.4558766,0.6516935,0.0
1552,0.0,1.0,1.0,0.0,-0.25103286,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.97164166,0.05376971,1.0
1553,0.0,1.0,0.0,0.0,1.629261,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.5660818,2.5270648,0.0
1554,0.0,0.0,1.0,1.0,1.3431294,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.85809696,1.6441199,0.0
1555,0.0,0.0,0.0,0.0,-1.2729317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3192904,-0.99404216,0.0
1556,1.0,0.0,0.0,0.0,-0.41453668,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,-0.7014735,-0.60345286,1.0
1557,0.0,0.0,1.0,0.0,1.629261,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.3059323,-0.1661494,0.0
1558,1.0,1.0,1.0,0.0,0.8934939,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30874076,0.7375178,0.0
1559,0.0,0.0,1.0,0.0,-0.33278477,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.4812586,-0.79057646,0.0
1560,1.0,0.0,1.0,0.0,1.2205015,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.3693837,-0.36189985,0.0
1561,1.0,0.0,0.0,0.0,-0.53716457,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,-1.4962866,-0.8391805,0.0
1562,0.0,0.0,0.0,0.0,-0.45541266,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.4662306,-0.8117212,0.0
1563,0.0,0.0,1.0,0.0,1.0978737,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.5480497,-0.5348602,0.0
1564,0.0,0.0,0.0,0.0,-0.82329625,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.6627332,-0.5528699,0.0
1565,0.0,1.0,0.0,0.0,1.629261,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.4241508,2.4404845,0.0
1566,1.0,0.0,0.0,0.0,-1.1503038,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.5029657,-0.97045165,0.0
1567,1.0,0.0,1.0,0.0,1.629261,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.47124,-0.3417556,0.0
1568,0.0,0.0,0.0,0.0,-0.046653092,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,-0.49776083,-0.32930443,0.0
1569,0.0,0.0,0.0,0.0,1.4657573,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.34414148,0.6289256,0.0
1570,1.0,0.0,1.0,1.0,1.0978737,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,-1.5113146,-0.4948385,0.0
1571,0.0,0.0,0.0,0.0,-1.1503038,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.4896076,-0.9676946,0.0
1572,0.0,0.0,0.0,0.0,0.93436986,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2786848,0.83790547,0.0
1573,1.0,0.0,0.0,0.0,1.2613775,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.3356527,1.9014148,0.0
1574,1.0,1.0,1.0,0.0,1.1387496,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.1085633,1.603698,0.0
1575,0.0,0.0,0.0,0.0,-1.1503038,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39723888,-0.85692346,1.0
1576,1.0,0.0,1.0,0.0,0.4029824,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0183954,0.7553941,1.0
1577,1.0,1.0,0.0,0.0,0.81174195,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27367547,0.6977629,0.0
1578,1.0,1.0,0.0,0.0,-0.9868001,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.1970614,-0.64089537,1.0
1579,0.0,0.0,0.0,0.0,-0.7006684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,-0.28736913,-0.5908683,0.0
1580,1.0,1.0,1.0,1.0,0.36210647,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.5761005,1.0113328,1.0
1581,1.0,1.0,0.0,0.0,-1.068552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6697477,-0.88231504,0.0
1582,1.0,0.0,0.0,0.0,-0.8641722,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2720057,-0.64131784,0.0
1583,1.0,0.0,1.0,1.0,-0.37366074,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.5079751,-0.8155455,0.0
1584,0.0,0.0,0.0,0.0,1.0569977,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.3924251,1.7276984,1.0
1585,1.0,0.0,1.0,1.0,1.2205015,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0083767,1.5702798,0.0
1586,0.0,0.0,0.0,0.0,-0.5780405,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.21189378,-0.45041445,0.0
1587,1.0,1.0,0.0,0.0,-0.33278477,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33245307,-0.4310484,0.0
1588,0.0,0.0,0.0,0.0,0.48473433,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.78128725,0.761553,0.0
1589,0.0,0.0,1.0,1.0,1.3022535,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.5012959,-0.41088194,0.0
1590,0.0,0.0,1.0,1.0,0.19860265,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.2792158,-0.5998954,0.0
1591,0.0,0.0,1.0,0.0,0.8526179,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.1235913,1.2846363,1.0
1592,1.0,0.0,1.0,0.0,1.5883851,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.292043,1.377242,0.0
1593,1.0,0.0,0.0,0.0,-0.21015692,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,-0.377537,-0.3553852,0.0
1594,1.0,0.0,0.0,0.0,0.28035456,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,-0.97531664,-0.42311078,0.0
1595,1.0,0.0,0.0,0.0,0.3212305,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.9602887,-0.39031523,0.0
1596,0.0,0.0,1.0,0.0,1.5883851,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-0.21723855,0.8383502,0.0
1597,0.0,1.0,1.0,0.0,0.28035456,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.2187685,0.7508583,0.0
1598,1.0,0.0,1.0,1.0,-0.7824203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,-0.00016771969,-0.6151259,0.0
1599,0.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.62265855,-0.96818376,0.0
1600,0.0,0.0,0.0,0.0,0.3212305,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.63768655,0.565469,0.0
1601,0.0,1.0,0.0,0.0,-1.2729317,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.21356356,-0.97363114,1.0
1602,1.0,0.0,1.0,0.0,1.629261,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.8113432,1.7759913,0.0
1603,1.0,1.0,0.0,0.0,0.8934939,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,-0.31074598,0.31408846,0.0
1604,0.0,0.0,0.0,0.0,0.77086604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.76124996,0.9850963,0.0
1605,1.0,0.0,0.0,0.0,1.3840053,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.3657087,2.0383778,0.0
1606,0.0,0.0,0.0,0.0,-0.37366074,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.34581128,-0.4497474,0.0
1607,1.0,0.0,1.0,0.0,1.629261,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.1953917,2.2520936,0.0
1608,0.0,0.0,0.0,0.0,0.48473433,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.4877422,-0.05404423,0.0
1609,1.0,0.0,0.0,0.0,-1.2320558,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.57590485,-0.92315936,1.0
1610,1.0,0.0,1.0,1.0,0.2394786,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.5425093,0.3665391,0.0
1611,1.0,0.0,0.0,0.0,-0.33278477,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.85475737,-0.009842518,1.0
1612,1.0,1.0,0.0,0.0,0.28035456,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0317535,0.66632366,1.0
1613,1.0,0.0,1.0,0.0,0.6891141,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,-0.50443995,0.06637654,0.0
1614,1.0,0.0,0.0,0.0,-0.4962886,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,-1.5046356,-0.8187695,0.0
1615,1.0,1.0,1.0,0.0,-0.37366074,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.3256341,-0.03369988,0.0
1616,1.0,0.0,1.0,1.0,-0.9868001,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.5079751,-0.94968486,0.0
1617,0.0,0.0,1.0,1.0,-1.068552,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.5046356,-0.96326995,0.0
1618,0.0,0.0,0.0,0.0,-0.53716457,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,-0.8367253,-0.68952173,0.0
1619,0.0,0.0,1.0,1.0,1.1796255,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,-0.44766757,0.43746638,0.0
1620,1.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.4795889,-0.99617666,0.0
1621,1.0,0.0,1.0,0.0,1.1796255,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.5391698,1.1881396,0.0
1622,0.0,0.0,1.0,1.0,0.36210647,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.33211762,0.4122305,0.0
1623,1.0,0.0,1.0,1.0,0.72999007,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.4829284,-0.58773327,0.0
1624,0.0,0.0,0.0,0.0,0.36210647,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.1369494,0.7553052,0.0
1625,0.0,0.0,0.0,0.0,0.9752458,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.30373144,0.8147596,1.0
1626,1.0,0.0,0.0,0.0,-0.29190883,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.3176206,-0.7045076,1.0
1627,0.0,0.0,1.0,0.0,0.44385839,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.7245149,0.584257,0.0
1628,1.0,0.0,0.0,0.0,-1.1503038,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,-0.03356323,-0.9046827,0.0
1629,0.0,0.0,0.0,0.0,-1.1911799,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.4812586,-0.9771886,0.0
1630,1.0,0.0,0.0,0.0,-1.2729317,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.4912773,-0.9963323,1.0
1631,1.0,1.0,0.0,0.0,1.4248813,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.36551315,1.2452149,0.0
1632,0.0,0.0,0.0,0.0,-0.90504813,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,-0.12707067,-0.7253189,0.0
1633,0.0,0.0,1.0,1.0,1.3022535,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-1.3309789,-0.29577515,0.0
1634,0.0,0.0,1.0,0.0,-0.90504813,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-1.4762493,-0.89287627,0.0
1635,0.0,0.0,0.0,0.0,-1.2729317,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0317535,-0.96273637,1.0
1636,1.0,0.0,0.0,0.0,-1.2320558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.18517737,-0.94123584,0.0
1637,1.0,0.0,0.0,1.0,0.6073622,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.3157553,0.17494644,0.0
1638,0.0,0.0,1.0,1.0,-0.08752905,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,-0.008516598,-0.12250353,0.0
1639,0.0,0.0,1.0,0.0,1.629261,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.64436567,1.6860759,0.0
1640,0.0,0.0,1.0,1.0,-1.1911799,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,-1.5246729,-0.98214686,0.0
1641,1.0,0.0,1.0,1.0,0.81174195,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.4662306,-0.5287458,0.0
1642,1.0,0.0,0.0,0.0,-0.4962886,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.5046356,-0.8203259,0.0
1643,1.0,1.0,1.0,0.0,0.9752458,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.6977985,1.1400913,0.0
1644,0.0,0.0,0.0,0.0,-0.45541266,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.3289737,-0.009442301,0.0
1645,1.0,0.0,1.0,1.0,0.8526179,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.69946826,1.0474411,0.0
