,0,1,2,3,4,5,6,7,8
2082,-0.34583643,0.9833042,-0.9076949,-0.4202447,-1.0804127,-0.058931064,1.070322,-1.3799957,1.563
2083,0.5704889,-0.36567545,-0.5221414,-0.059109494,-0.47004634,-0.07865398,0.80354315,-1.2154559,3.352
2084,1.6026613,-1.7940068,0.787307,-0.09466781,-0.094503894,-0.02353954,-1.2230406,1.1628933,3.246
2085,0.5102023,0.58654547,0.077431455,-0.18286528,-0.56942874,0.026323646,-0.8018107,0.7939251,1.758
2086,-0.42455566,-1.7940068,0.34960943,0.26913705,0.9890284,-0.027734235,-0.31037584,-0.44261703,1.373
2087,-0.5160884,1.1420077,-0.17365786,-0.1373372,0.09722503,0.006793571,0.9954368,-1.3052049,1.214
2088,0.1876583,-1.397248,2.4997516,2.1320455,-0.46213093,-0.041920062,0.9345924,0.31027758,2.427
2089,-0.89676595,0.031083276,-0.14588788,-0.21601766,-0.42607182,-0.014811671,0.30274764,0.23050065,0.662
2090,0.6330337,-2.1114137,1.526922,1.0504106,-1.0478716,-0.03418538,1.3043387,-1.1306928,1.665
2091,-0.027651116,-2.032062,1.0662805,0.68685377,-1.0153304,-0.041592695,-0.9937043,1.3872659,1.635
2092,0.08966626,-0.20697194,-0.060063407,-0.3156545,0.8456715,0.027581358,1.1732894,-1.3351213,1.219
2093,-0.3650042,-0.36567545,-0.22315592,-0.12896639,0.036540188,0.020023244,0.94863343,-0.7218362,0.983
2094,1.4078851,0.11043502,0.7393837,-0.20196973,-0.0848295,-0.056321133,1.0235188,-1.2104698,3.866
2095,-0.22589332,-1.4765998,-0.03289063,-0.007947023,1.3434631,-0.04923093,1.421347,-0.8165713,1.39
2096,0.1329382,0.50719374,-0.2742063,-0.3160288,-0.10066033,-0.060321297,-1.3587703,1.1728654,2.382
2097,-0.2765173,0.745249,-0.6898051,-0.045617744,-0.23874034,0.21211262,-0.79713035,0.67924577,1.538
2098,0.24269348,0.34849024,-0.014253905,0.024017097,0.31094122,-0.03560036,0.66781354,-1.2503582,2.143
2099,-0.4595303,-0.5243789,0.5513449,1.3224931,-0.4463001,-0.035395816,1.6834456,-0.21824448,0.936
2100,-0.1718034,0.50719374,0.27777192,-0.086953446,-0.36538696,0.018810287,-0.7316057,0.8288275,2.07
2101,0.52039015,-0.1276202,0.6690477,0.020295234,0.32677206,0.047510706,-0.6473597,0.4199708,2.041
2102,-0.47239634,-0.5243789,-0.22605656,-0.09169573,-0.5747057,-0.056204572,-0.7269254,0.9484929,1.488
2103,0.65419704,0.9039524,0.44525564,-0.114850365,-0.5852596,-0.03020011,1.1124451,-1.2852607,1.961
2104,-0.8235608,-1.0798411,0.19514237,0.36717218,0.7770712,-0.06816739,-0.0061542736,0.5845107,0.969
2105,-0.29841584,-1.5559516,4.652133,4.661857,-0.7321345,-0.110589385,1.4307076,-1.9484062,2.954
2106,-0.030066783,1.4594146,0.19330545,-0.033529725,-0.30294314,-0.048111606,-0.77840906,0.61442703,2.076
2107,-0.954847,0.6658972,8.056743,8.772764,-0.9572841,-0.05282832,1.1592484,-0.26810503,0.889
2108,-0.03390034,0.58654547,-0.06736837,-0.15618832,-0.4744438,-0.065345146,-0.8532944,0.7340924,2.219
2109,1.4373456,1.2213594,0.5882443,0.3194585,-0.8016143,-0.10150971,-0.99838465,0.8986323,5.00001
2110,0.6995696,0.427842,0.21026035,-0.18121578,0.6257988,0.037736073,-0.8673354,0.82384145,1.934
2111,1.3003879,-1.9527103,0.284479,-0.06041515,5.1666083,-0.05473435,-1.2604833,1.1778514,3.225
2112,-0.75791764,-0.1276202,-0.95093745,0.09891503,2.4085262,-0.06343806,0.85034645,-1.2752886,1.89
2113,2.4829092,-1.0004894,1.3997008,-0.083609216,0.14119956,0.051279694,-0.93286,0.9335347,3.074
2114,-1.1935253,0.8246007,-0.5251481,-0.20257592,0.055009488,0.11526525,-0.7409664,0.958465,0.918
2115,0.18923374,-0.1276202,0.41950017,-0.040560402,-0.5791032,-0.05757115,-0.17464623,-0.53236604,2.589
2116,0.35391918,-1.4765998,0.35385752,-0.104469135,0.19221,0.13845088,-1.4383359,1.2426702,1.607
2117,-0.5500653,0.26913851,-0.6696088,-0.3224013,-0.5360081,-0.06529291,-0.7269254,0.7689948,1.86
2118,1.13607,0.50719374,0.5019359,0.07895935,-0.7963373,-0.03188806,-0.82521236,0.59448284,4.7
2119,-0.8690908,-0.2863237,-0.77646005,-0.16040598,0.33468747,0.059021447,-0.7409664,0.8986323,1.148
2120,-0.15205795,1.8561734,-0.3258186,-0.06929359,-0.19124785,-0.07410979,0.9860761,-1.4099121,2.849
2121,-0.998329,-0.5243789,-1.1030148,-0.0033394478,-0.20795818,-0.009889546,-0.876696,0.6892179,1.438
2122,0.33611676,0.34849024,0.03154753,-0.008905198,-0.5843801,0.010211147,0.75673985,-1.1655953,2.307
2123,0.9136186,-0.7624341,0.75276,-0.06486747,-0.038216505,-0.0032151854,0.6958955,-1.0409439,3.008
2124,-0.053750817,-0.2863237,0.20665014,-0.13715945,-0.33724326,0.01227884,-1.2604833,1.2775726,1.601
2125,0.0051704417,1.3800629,-0.0034817301,-0.20099048,0.0066375113,-0.029301897,-0.7269254,0.73907846,2.383
2126,-0.4917217,1.8561734,-0.8169834,-0.76530963,-0.7928194,-0.09572354,0.6210102,-1.2104698,2.328
2127,-0.38495973,1.8561734,0.06428131,-0.29968312,-0.39441016,-0.10282329,-0.72224504,0.92854863,2.912
2128,1.3795798,1.3007112,0.45253414,-0.33501196,-0.5826211,-0.039155915,-0.7175647,0.7440645,4.148
2129,1.0242141,0.6658972,0.18817002,-0.12134563,-0.24313779,-0.058816,-0.5677941,-0.053704593,3.877
2130,-1.018127,0.18978676,-0.470669,-0.22685653,0.0813942,-0.05890427,-0.890737,1.3025029,0.862
2131,-0.659453,0.58654547,-1.0799185,-0.88272804,-1.1982645,0.12734646,1.0750024,-0.8664319,0.55
2132,1.2569059,-0.6830824,0.67883265,-0.11045102,0.21331778,0.06774983,0.7848218,-1.1007766,2.413
2133,-0.6313052,1.3007112,-0.8176181,0.02368343,-0.0760346,-0.10673761,-0.876696,0.70417607,1.911
2134,-0.14087236,-1.0798411,0.20214161,0.2195193,-1.0716178,-0.021388642,1.3511419,-0.5024497,1.0
2135,0.074752145,0.18978676,-0.5998036,-0.3842374,0.043576114,0.15604007,-0.88605666,0.84378564,1.392
2136,0.82970047,-0.048268467,0.2880567,-0.28623834,0.39976975,-0.020955969,1.098404,-1.2054838,1.923
2137,-0.42424056,-0.44502717,-0.2381217,-0.15061729,0.4076852,-0.023113731,1.1124451,-0.8664319,1.048
2138,-0.4352686,0.11043502,-0.7371586,-0.09246256,0.78938407,0.009758137,-0.79245,0.61442703,1.375
2139,0.12028221,-1.1591928,0.21155447,-0.099993974,0.7111094,-0.022201944,0.55548555,-0.07863488,1.082
2140,-0.83138543,-0.2863237,-0.19197899,0.29176307,-0.37506136,-0.04602181,2.8816106,-1.8935596,0.544
2141,-0.42607856,1.2213594,-0.02068566,-0.17865163,-0.54568255,-0.043643475,1.0796827,-1.3750097,1.353
2142,-0.03390034,-0.8417859,-0.08816617,-0.11415816,0.48068288,0.010052677,-0.65204006,0.1906122,2.35
2143,-0.31480035,-1.4765998,0.24952547,0.14568065,-0.7822655,-0.028408082,1.6460029,-0.70687807,1.632
2144,1.2471381,-0.2863237,0.9395024,-0.24795477,0.14207906,0.026840003,-0.82521236,0.80888325,3.413
2145,-0.37498197,-0.92113763,-0.22968611,-0.11326302,-0.871094,-0.043332703,-1.1528356,1.1429491,1.606
2146,-0.3722512,-1.1591928,-0.3537268,0.025062593,0.15351242,-0.0743564,1.0796827,-1.2204419,2.205
2147,-1.2752379,1.0626559,-0.8009472,-0.15746716,-0.22818646,0.091209866,-0.76436806,0.6543155,1.268
2148,0.031532716,0.427842,-0.43278947,-0.023478117,-0.36802545,-0.04595419,-0.86265504,0.6194131,3.277
2149,-0.035843376,-1.5559516,0.7102887,2.4629457,-0.40496403,0.03590879,-0.8813763,1.6664851,0.967
2150,-0.05774192,-0.20697194,3.421338,3.6307433,-0.21939154,-0.049334142,-0.66140074,1.1529212,1.104
2151,-0.36910033,-0.92113763,-0.27138525,-0.028609235,-0.5676698,-0.13825688,-0.9515813,0.91359043,1.865
2152,0.17473973,0.58654547,0.18897001,-0.1444913,-0.39792812,0.051167093,-0.8298927,0.6892179,1.614
2153,-0.41200468,0.50719374,-0.098125234,-0.26844925,-0.20883766,-0.015783321,1.1545681,-1.3101909,1.246
2154,-0.79866886,0.58654547,-0.27782968,0.3936648,0.17022274,-0.10130686,-1.3306882,1.1878237,1.684
2155,0.42365843,0.58654547,-0.13686185,-0.22995608,-0.5008285,-0.050418455,-0.8532944,0.7340924,2.182
2156,-0.612295,1.0626559,-0.50818145,-0.011082916,0.6029321,0.011861924,-0.68948275,0.7191342,1.668
2157,-0.90170234,1.3800629,-1.4365727,0.13215357,1.1341443,-3.4436537e-06,-0.7409664,0.6443434,3.5
2158,-0.16303347,1.1420077,-0.29881424,-0.42517114,-0.62043923,-0.072880246,1.0890434,-0.87141794,0.874
2159,-0.42970207,-0.36567545,-0.4734005,-0.20362392,-0.8455888,-0.097303845,-0.94690096,0.84378564,0.938
2160,-0.9407731,0.9833042,-0.86527354,-0.35700658,-0.94760966,-0.049054794,-0.7409664,0.963451,1.125
2161,-0.9255964,0.427842,-0.42960474,-0.13418823,-0.10769625,0.003904469,0.7941825,-0.5074358,0.689
2162,0.039462406,1.0626559,-0.32772082,-0.3114055,-0.38737422,0.0037281679,-0.82521236,0.7939251,1.611
2163,2.701107,-1.1591928,1.022439,-0.24361487,-0.5826211,0.02449129,1.0656418,-1.2004977,4.277
2164,-0.8004544,-1.397248,-0.041650586,0.021902261,-0.53336966,-0.092609555,0.7848218,-0.033760365,1.223
2165,1.3040113,-1.4765998,0.5123565,-0.017677305,0.09898401,0.007719051,-0.109121576,0.32024968,1.43
2166,-0.081793554,0.50719374,-0.553323,-0.10227066,-0.23346339,-0.02873244,-0.7596877,0.5845107,3.1
2167,-0.5334182,0.745249,-0.3682337,-0.38983542,-0.037337013,0.052129302,-0.6333188,0.5745386,1.555
2168,-0.5500653,0.6658972,0.052815147,-0.2830742,-0.32229194,-0.051558204,1.8098146,-1.3052049,0.697
2169,-0.8199372,-0.6830824,0.14363939,0.12842324,-0.29326874,0.04510506,0.5274036,-0.31297955,0.906
2170,-0.26559427,-1.0004894,-0.3595161,0.26508364,0.63371426,-0.08333503,-0.66140074,0.2005843,2.188
2171,-1.1349192,-0.6037307,-0.06700203,-0.24912362,-0.76555514,0.002300346,1.561757,-1.6243125,0.75
2172,-0.335176,1.3007112,-0.31699413,-0.084808685,-0.44893858,-0.05191121,1.4821913,-1.7140616,1.388
2173,1.9437954,-1.1591928,0.88433874,0.040105145,-0.223789,0.0010184592,-0.75032705,1.2127539,2.831
2174,-0.78102404,-1.1591928,-0.28192484,0.09351394,-0.71894217,-0.10711796,-0.806491,0.84378564,1.25
2175,2.4412127,0.50719374,1.1524609,-0.09494242,-0.6600163,-0.03579266,0.80354315,-1.2553443,5.00001
2176,-0.14622883,0.6658972,-0.49103037,-0.32201695,-0.27743793,0.025961488,-0.62863845,0.5745386,1.618
2177,1.0143415,0.031083276,0.40601575,-0.12838598,0.043576114,-0.0057141236,0.63037086,-1.2004977,2.815
2178,-0.66449434,1.2213594,-0.11675786,0.27278155,-0.39177167,-0.042738155,-0.7596877,0.60445493,1.932
2179,-0.9109449,-1.397248,-0.5540162,0.038666744,0.932741,-0.094672605,0.5274036,-0.06367671,0.759
2180,-1.4071543,-0.1276202,-0.46595597,-0.06489665,-0.5166593,-0.060441747,0.31678864,0.1457377,0.646
2181,0.42365843,0.34849024,0.6237196,0.039131023,-0.9080326,-0.0096829245,1.4166666,-1.7090755,2.462
2182,-0.45086542,-0.92113763,-0.35972166,0.4285955,-0.03030109,-0.09067772,0.95331377,-1.0957905,1.725
2183,0.6946332,0.9039524,0.16936153,-0.21457317,-0.5280927,-0.0012844305,-0.7690484,0.59448284,4.857
2184,-1.2359046,1.3800629,-0.28114143,-0.047229078,-0.05140886,-0.053047307,0.5180429,-0.10855122,0.59
2185,1.0391808,0.6658972,0.569017,0.1228691,0.09458656,-0.03381245,0.7192972,-1.2104698,3.187
2186,1.539959,-1.9527103,0.3873004,-0.22629763,0.41208264,-0.04690226,0.95331377,-1.1306928,2.825
2187,1.2147893,-0.1276202,0.5772135,0.03882951,0.22475116,-0.05875552,-0.6567204,0.1457377,5.00001
2188,0.10437032,0.8246007,-0.8028796,0.049586717,-0.4920336,-0.13541262,-0.88605666,0.7191342,4.0
2189,-0.47071588,-0.048268467,0.0633666,-0.0133325,0.047094073,0.107373685,-0.68948275,1.1130327,0.792
2190,-0.90795153,0.50719374,-0.8931439,-0.11825954,0.15703039,0.1525838,-0.75032705,0.6393573,1.528
2191,-1.1845978,0.745249,-0.3428424,-0.015845722,-0.18157345,0.047997456,0.6210102,-0.2381887,0.528
2192,2.3172784,0.427842,0.65825504,0.11651033,-0.6723291,-0.076255344,-0.7550074,0.50971985,5.00001
2193,-0.12375264,0.26913851,-0.7065327,-0.106271416,1.1789984,-0.1267358,-0.7550074,0.5396362,3.833
2194,-0.005647544,-0.20697194,-0.5375573,-0.20986892,-0.08395001,-0.046409357,-0.81117135,0.61442703,2.645
2195,-0.45359617,1.8561734,-0.19162098,-0.58227026,-1.149013,-0.037163578,1.6881258,-1.2453722,1.125
2196,0.6619167,-0.8417859,0.41655275,-0.08975335,0.01982987,-0.026346805,0.65845287,-1.2603304,3.158
2197,-0.94665474,0.9833042,-0.26687565,-0.26653674,-0.6028494,0.03298489,0.5180429,-0.11852334,0.488
2198,-0.366002,-0.1276202,-0.15635863,0.09945651,0.39449283,-0.03413531,1.0796827,-1.230414,1.82
2199,0.62909514,1.3007112,0.14886676,-0.16547671,-0.42343333,-0.012422811,-0.8439337,0.70417607,2.192
2200,-0.33974475,0.427842,-0.107931405,-0.18435378,-0.015349751,-0.040015597,1.168609,-0.8514737,1.018
2201,-0.00958613,1.8561734,1.3921092,3.199606,-1.1199899,0.18818681,1.0001171,-1.4099121,3.5
2202,-1.4261645,-0.1276202,0.09858541,0.44670057,-0.7321345,-0.06629153,1.5851586,-1.5345635,0.533
2203,-0.45464644,0.58654547,-0.5640363,-0.09752799,1.1649265,0.21155006,-0.67544174,0.20557037,1.493
2204,0.60997987,-0.2863237,0.17621128,-0.18317108,1.2352858,-0.0025728035,0.8831088,-1.2004977,2.222
2205,2.3546689,-0.2863237,1.2435398,0.055412807,-0.16574262,-0.004119752,1.1218057,-1.4996611,3.973
2206,-1.0060486,-0.44502717,0.26112026,0.5885567,-0.66617274,-0.055829138,2.788004,-1.9085178,0.654
2207,0.25225112,1.2213594,-0.1126719,0.16059123,-0.23961982,-0.020161487,0.9813958,-1.4547867,2.681
2208,3.2449994,-0.5243789,1.0681368,-0.11337922,1.2150575,-0.011113257,-0.876696,0.5845107,5.00001
2209,-0.27520442,-1.6353033,-0.028530834,-0.13464542,-0.3794588,-0.032036725,0.93927276,-0.72682226,1.291
2210,-0.2606579,1.8561734,0.106735624,-0.12917955,-0.5192978,-0.104121394,1.3605026,-0.9511948,1.511
2211,-0.96813315,0.50719374,-0.833682,-0.23812766,0.8351176,0.064577095,-0.79245,0.6842318,1.608
2212,-0.61906934,-0.5243789,0.03171047,0.032900978,0.049732547,-0.06734731,-0.56311375,0.1557098,2.347
2213,0.7265095,-1.8733585,-0.30413893,0.12629154,-0.28535333,-0.07788145,0.7801415,-1.1755674,2.464
2214,0.09181935,0.745249,0.40776592,-0.13285808,-0.26688403,-0.05662762,1.4166666,-1.0957905,1.469
2215,1.1400086,0.031083276,0.63791853,0.4961737,-0.84734774,-0.081485644,-0.9422207,0.8138693,5.00001
2216,-0.2787229,-0.8417859,0.1153617,-0.18062045,0.2678462,-0.05541719,2.268487,-1.3600515,1.184
2217,-0.6955829,1.1420077,0.26692417,0.14481841,-0.3258099,0.06297296,0.4712396,0.02607232,0.932
2218,-0.6424908,0.031083276,-0.8311084,-0.043837607,-0.40232557,-0.057727333,0.7801415,-1.1705813,2.528
2219,-0.6342985,-0.5243789,-0.58551514,0.08953715,0.22651014,-0.008220369,-0.6988434,0.6543155,2.171
2220,0.14543664,-0.36567545,-0.39820725,-0.2587501,1.6548027,0.13266884,-0.8813763,0.82384145,1.741
2221,0.20120704,0.18978676,0.106201865,-0.10684838,1.8588445,0.002851197,-0.6567204,0.6243992,2.933
2222,-0.518189,1.8561734,-0.5350559,-0.08867485,-0.20356072,-0.07347484,0.78950214,-1.1606092,2.095
2223,-0.07596445,-0.7624341,-0.1680028,-0.18017302,-0.48851565,-0.033855494,-0.82521236,0.85874385,2.014
2224,0.4377323,-0.92113763,0.43204898,-0.07395701,-0.16046569,-0.050424084,1.3183796,-1.5445356,2.029
2225,-1.10194,-0.20697194,-0.5365307,-0.029170545,1.033003,0.1178441,-0.81117135,0.6842318,1.102
2226,-0.3722512,1.1420077,-0.029937962,-0.23615511,0.069081336,-0.08491654,-0.79245,0.62938523,1.835
2227,-0.5164035,-0.20697194,-0.6216087,-0.016196005,0.10426096,-0.0073641725,-0.67544174,0.5496083,1.899
2228,-0.062678285,0.18978676,-0.540061,-0.39787593,-0.77259105,-0.011642291,0.9299121,-1.2453722,1.76
2229,0.4377323,-1.1591928,0.135023,-0.24650371,-0.5166593,-0.023495952,1.5430356,-0.74178046,1.507
2230,-0.24206778,-0.1276202,-0.8324005,-0.04094488,1.1763599,-0.10639766,0.8269448,-1.2603304,3.519
2231,0.61895984,0.9833042,0.17456964,-0.20651948,-0.58965707,-0.0317591,-0.806491,0.57952464,3.46
2232,-0.18204372,1.0626559,-0.5032746,-0.24567096,0.5589575,0.021630066,-0.79245,0.69919,1.675
2233,-0.82240546,-0.8417859,-0.33861202,-0.15427928,-0.42695132,-0.024874432,2.479102,-2.2425835,0.701
2234,1.9936317,1.8561734,0.40208012,-0.08806103,-0.74620634,-0.02396265,-0.7409664,0.5994689,5.00001
2235,0.5177644,0.427842,0.11610731,-0.22318658,-0.7717116,0.042430248,-0.8439337,0.8038972,1.868
2236,-0.26559427,-0.2863237,-0.5198588,-0.2736127,-0.43310773,-0.07168274,1.0843631,-1.3650376,1.337
2237,-0.32918933,-0.2863237,-0.087314695,0.40222332,0.283677,-0.037557952,-0.84861404,0.7939251,1.99
2238,1.9006286,-1.5559516,0.59372306,-0.3811294,-0.6547393,0.042537205,1.1732894,-1.494675,4.232
2239,0.96046156,-1.0798411,-0.45159426,-0.07329081,0.7410121,-0.10841231,-0.7456467,0.56955254,3.167
2240,-0.94135076,-0.6830824,0.2221261,0.025562871,-0.7646757,-0.060120527,1.9268228,-0.9910833,1.049
2241,1.0407037,-1.6353033,0.53997165,-0.12483392,-0.23961982,-0.017682126,-0.0014739417,0.9385207,1.094
2242,-1.2098049,1.7768216,-0.26032302,0.1973712,-0.30206364,-0.078132905,2.1187165,-1.3251492,0.519
2243,-1.0880762,0.50719374,0.072982974,-0.01829946,-0.8438298,-0.028816396,1.0141581,-1.3450934,1.188
2244,0.14139304,-0.7624341,0.31215823,-0.20583023,-0.8526247,0.029289817,1.3417814,-0.85645974,1.575
2245,0.13556392,-0.7624341,-0.40066627,-0.15565376,-0.1780555,0.013677023,0.83162516,-1.1606092,1.741
2246,3.2506185,-0.5243789,1.0353037,-0.18121578,-0.15342976,-0.021722067,-1.3072865,1.1678793,5.00001
2247,-1.1189548,0.50719374,-0.673248,-0.35105687,-0.06723969,0.07245382,0.77546114,-0.45258915,0.576
2248,-0.75586957,1.8561734,-1.0618435,0.3454503,-0.6969549,-0.10689943,1.0001171,-1.4148982,2.75
2249,0.30329522,-0.8417859,-0.21653107,-0.18417147,1.4120634,-0.021593051,-0.8579747,0.78395295,1.901
2250,-0.29085374,-1.0798411,-0.07126361,0.060300514,-0.15958619,-0.05787164,0.0032063902,0.9484929,0.819
2251,0.59590596,-0.7624341,0.013811853,-0.10309668,-0.83767337,-0.030839926,1.421347,-0.9412227,0.973
2252,1.047373,-0.6830824,0.3026145,-0.088571765,-0.20619918,-0.045122594,-0.9281797,0.88367414,2.742
2253,-0.7041428,-0.20697194,-0.4949697,-0.13342652,1.4595559,-0.042176753,-0.8579747,1.5368476,0.948
2254,-0.10148649,-1.397248,0.021468358,0.006316001,1.4674712,-0.009458087,-0.7316057,1.0980746,1.126
2255,1.0211158,-1.714655,-0.121819854,-0.07013224,0.93801796,-0.07191464,-0.92349935,0.79891115,2.647
2256,4.1531854,1.3007112,0.8230063,-0.37455675,-0.58701855,-0.05254931,-0.70352376,0.70417607,5.00001
2257,-0.23461074,-0.92113763,-0.034471475,-0.111093186,4.893087,-0.02913941,-1.3400489,1.3174611,1.932
2258,0.27703798,0.9833042,-0.47069365,-0.03710682,-0.23698136,-0.04977064,-0.66140074,0.6642876,2.177
2259,-0.09434452,0.427842,-0.33397692,-0.42218617,-0.5210568,-0.019095838,-0.72224504,1.0731443,0.995
2260,1.5260427,-0.92113763,0.50014544,-0.11208737,0.58270377,0.054130692,0.8269448,-1.140665,2.737
2261,0.009686688,-1.8733585,0.93981665,0.8371737,-0.7127857,-0.051207118,-1.0358273,0.92854863,5.00001
2262,-0.71196747,-0.20697194,-0.8876953,-0.33207315,-0.58877754,0.04092049,-0.8298927,0.6892179,1.555
2263,-1.418655,0.26913851,-0.39392424,0.03994652,0.2397025,0.1126748,-0.806491,0.6742597,1.038
2264,-1.5343969,1.4594146,-0.9478569,-0.3956529,-0.733014,0.026867699,-1.3774915,1.2177399,0.9
2265,-0.2950024,0.26913851,-0.07129453,-0.2745985,-0.08395001,-0.0114520155,1.337101,-0.9511948,0.845
2266,-1.1634871,0.427842,-0.6533359,0.05769504,1.1921906,0.06857151,-0.7830894,0.6493294,0.99
2267,-0.34977502,-1.714655,-0.015496652,0.19836849,0.516742,-0.07611933,0.5601659,-0.09857911,1.119
2268,0.56754816,1.8561734,0.23231772,-0.0005495095,-0.8438298,-0.06273779,1.0937238,-1.494675,2.922
2269,1.8665466,-0.8417859,1.2621503,0.61109746,-0.41991538,-0.04475205,-1.3166472,1.1678793,4.457
2270,-0.78107655,0.34849024,-0.073511735,-0.0807856,0.33644643,-0.013842411,-0.024875602,0.1208074,0.719
2271,0.32692674,-0.6037307,-0.074200004,-0.14842077,0.9784745,-0.04552645,-0.820532,0.7939251,1.605
2272,-1.0040531,-0.048268467,-0.8830362,-0.12344113,-0.23610187,-0.06168776,-0.77840906,0.7689948,1.656
2273,-0.13793156,0.427842,0.4237702,-0.090402804,-0.7646757,-0.05461547,0.61632985,-0.24317476,0.965
2274,0.96208954,-0.36567545,-0.053699177,-0.09151843,0.35491574,-0.07566571,-0.83925337,0.59448284,3.662
2275,-0.36358634,-0.2863237,-0.103298396,-0.05318851,0.65042454,-0.025781779,-0.8439337,0.8188554,1.354
2276,1.3804724,0.745249,0.27045056,-0.08739865,-0.9308994,-0.033776607,1.0562811,-1.2553443,2.944
2277,0.3397928,0.50719374,-0.48236796,-0.1390454,-0.038216505,-0.07818028,-0.5677941,-0.07364882,3.404
2278,-0.9051683,1.4594146,-0.41419402,0.028721593,0.30654377,0.03669457,-0.7550074,0.6393573,1.479
2279,-0.5699158,0.58654547,-0.7381813,-0.55384856,0.11481484,0.09596728,-0.7456467,0.77398086,1.575
2280,-0.003021819,0.26913851,0.45777813,0.010246611,-0.7593987,0.0056968313,-0.83457303,0.78893906,2.03
2281,0.6234236,0.11043502,0.31552908,-0.35593775,-0.64330596,-0.07570255,-0.6426794,0.18064009,2.343
2282,-0.5919719,-0.36567545,-0.92857677,-0.1116944,3.5967178,0.25546926,-0.890737,0.8387996,1.11
2283,0.079898566,-1.0004894,0.16431305,0.06536278,-0.30997908,-0.03558017,1.2622157,-1.1905255,1.268
2284,0.4572677,-0.8417859,-0.073228404,-0.021571964,1.4533994,-0.05439561,-0.904778,0.78395295,2.956
2285,-1.2925677,-1.4765998,-0.5555954,-0.14137006,-0.38561526,-0.051448878,0.32146895,-0.03874642,0.581
2286,-0.26559427,-1.4765998,0.22615613,-0.03188314,-0.22203001,0.012621158,-0.5350318,1.1130327,0.98
2287,-0.7269866,0.26913851,0.14869283,0.027024057,-0.3425202,0.04568103,0.8082235,-0.58222663,0.888
2288,-0.71133727,-0.6037307,-1.0110211,-0.09008994,2.638073,0.076904126,-0.87201566,0.6543155,1.673
2289,1.2835307,-1.0798411,0.6006089,-0.11806044,2.4199595,-0.039239462,-0.6473597,0.4798035,2.621
2290,-1.320768,1.6974698,-0.6186487,0.7771179,-0.8297579,0.08015264,-1.3774915,1.2127539,1.625
2291,-1.1298778,0.34849024,-0.38602448,0.09255133,0.10338147,0.1378471,0.4571986,0.13576557,0.52
2292,4.546361,0.031083276,0.6089106,0.28979006,-1.2105774,-0.02756716,-0.78776973,1.0681583,1.125
2293,-0.8722942,0.34849024,-0.46505836,-0.045247808,-0.04613192,-0.02024989,-0.8298927,1.0033395,1.382
2294,0.7521891,0.58654547,0.05533941,-0.16665447,-0.6670522,-0.031993262,-0.8439337,0.6243992,3.141
2295,-1.1311907,-0.7624341,0.27703682,0.59047747,-0.35043564,-0.035660222,2.001708,-0.25314686,0.607
2296,-0.8826396,1.0626559,-0.92792386,-0.6848656,-1.1164719,0.0037171654,-0.8579747,0.7939251,1.531
2297,-0.30870867,-0.1276202,-0.15353033,-0.02208715,0.5061881,-0.055320237,0.49932158,-1.0359578,1.575
2298,-1.1225258,0.11043502,-0.5507416,-0.11972911,-0.0074343365,0.07557418,0.21382132,0.18562615,0.425
2299,-0.2787229,-0.2863237,-0.550314,-0.17101946,-0.24313779,0.013095631,-0.82521236,0.61442703,2.375
2300,-0.91236275,1.0626559,0.5012281,0.4903173,-0.21499409,-0.035462394,2.8722498,-0.78665495,0.44
2301,-0.5984836,-1.1591928,-0.48151448,0.8760491,-1.1367002,-0.12970047,0.77546114,-1.140665,1.125
2302,0.9404535,-1.0798411,0.35639182,-0.17795941,5.5456686,-0.005802241,-0.77840906,0.8138693,3.304
2303,-0.20856354,-0.1276202,-0.78762275,-0.16894649,0.9600052,-0.11718458,0.9065105,-1.3700236,2.879
2304,0.1807789,-1.3178964,1.9033748,1.764598,-0.9071531,-0.03056604,1.5102732,-0.20827235,1.276
2305,0.7994521,-1.9527103,0.004499635,0.47198522,-0.37857932,-0.069725215,-1.0264666,0.9883813,2.438
2306,-0.58582765,-0.7624341,-0.58788496,-0.1412062,-0.06811918,-0.0497017,-1.3260078,1.222726,1.774
2307,1.2204083,-1.0004894,0.4695739,-0.3097514,-0.8438298,-0.015391703,-1.3166472,1.2376841,2.481
2308,-0.3265636,-1.5559516,2.5230455,2.21485,1.217696,-0.06397402,1.0281991,-0.3079935,1.379
2309,0.6544071,-1.7940068,-0.19358745,-0.14034043,1.1007237,-0.078821115,-0.8813763,0.6393573,2.852
2310,-0.17054304,1.8561734,-0.45789325,-0.13206573,-0.5149003,-0.076332115,1.0469204,-1.3500794,1.793
2311,-1.3180897,-1.6353033,-0.6474523,-0.15237692,-0.16662212,0.060243014,1.8191751,-1.320163,1.25
2312,-0.8301251,1.0626559,-0.06281925,0.08074002,-0.60636735,-0.0679383,-0.78776973,0.6243992,1.892
2313,-0.8311229,1.3800629,-0.35628003,-0.019662205,-0.015349751,0.014870832,-0.7596877,0.6343713,1.121
2314,0.26727027,-2.032062,0.062337626,0.27131107,0.82368416,-0.0714286,-1.031147,0.9933674,3.413
2315,-0.17973308,-0.36567545,-0.3056803,-0.10655788,2.8324404,-0.020188028,-0.62863845,0.1457377,1.868
2316,0.03977749,1.5387664,-0.20170519,-0.03082034,0.3047848,0.016096545,0.9720351,-1.4248703,2.685
