0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.34172076,-1.9345458,0.7206085,-1.3406568,0.28037757,-0.16891152,0.7218803,-0.30318198,0.36685973,0.89615834,0.74790645,2.0656862,0.8284372,-0.16065529,-1.4379542,-0.5766065,-0.5769147,-0.30379662,2.088066,0.55561405,0.5696892,0.5009097,-0.012539826,-1.7693794,0.2509339,0.6068898,0.55089694,0.56115526,-1.4872375,0.32331675,0.9720355,0.3419748,0.33198965,0.10782385,-0.6511493,-0.01491034,-0.3057775,1.4681354,-0.24948835,0.77892226,0.15433958,0.5593336,-2.6852202,-0.5272287,-0.15586168,-1.5886647,0.74497306,0.066580415,0.75839496,0.8541827
-0.27401394,-1.6318266,-0.1301193,-0.61376184,-0.6119,0.09095244,-0.5458932,-0.76709855,-0.40965098,-1.4427739,1.1064419,-0.33884934,-0.24066848,-0.8074354,-1.25555,-0.5203004,0.21071285,0.10010944,1.4584116,-1.1292174,0.86488235,-0.38649434,-0.55886656,-1.7693083,-0.49627078,-0.47579223,0.5099635,0.42153138,0.04123074,0.7847417,1.6182461,0.32191163,0.58406967,-0.25015932,-1.1937718,0.6784488,-0.29296923,1.2076911,0.6177331,1.005763,1.400117,-0.002711594,0.6831069,-0.44474757,-0.13308811,-1.03274,-0.44789493,0.2729721,1.5812933,-0.13703763
-0.18505259,-1.6265324,-0.23169008,-1.2102494,0.039410025,-0.68768483,0.012366146,0.8341069,0.31766734,0.68848825,0.56951976,1.9035562,2.860917,-0.19244215,-1.0794952,-1.708531,0.19015168,-0.12698802,1.8233715,0.8439453,-0.5082159,0.45316708,0.028338782,-1.768028,-0.18350315,0.2212867,-0.113040015,1.6513143,-0.50254047,-0.33882585,1.6340544,0.2606436,1.6160022,-0.32312238,-1.6160295,-0.008433431,-0.36575544,1.1773067,-0.8505826,0.72222024,0.4816422,0.3797599,-0.8161113,0.010143459,0.14023212,-1.1350117,0.3307357,-0.9236973,0.59810257,0.57909715
-0.57571197,-0.3777346,0.0061810017,-1.1369112,0.28470963,-0.0013989806,-0.14799565,-0.7905312,-0.5046931,0.6908343,1.2834406,1.2609026,-0.15292168,0.3042525,-0.97626966,2.1185815,-0.37260896,0.099140465,1.4338925,0.83798987,0.5311609,-0.23157257,-1.7265143,-1.734057,-0.48005486,-2.8061147,0.6249904,0.4115128,0.18651783,0.3780138,-0.77755076,0.37498236,-0.18576956,0.50820255,1.4499296,-0.45594922,-0.36049578,1.2071621,0.010297544,0.75534433,0.97206354,-0.51567173,1.3408318,-0.42939436,-0.002113402,0.2676546,-0.882661,0.28293765,-0.6603002,0.6826359
-0.6077151,-1.9159423,0.17493346,-0.93900317,0.23742262,0.092289194,0.9736352,-0.30318198,0.4754758,0.17494342,0.29566723,2.072712,-0.33865237,0.21687973,-1.1949551,2.4033694,0.1617599,0.5395373,0.43359575,0.8371573,0.5053597,-0.8127926,-0.82432497,-1.7294884,-0.9178513,0.17437468,0.103339024,0.61498314,-3.3419847,0.3194132,0.16748056,0.24876642,1.2811563,0.1507889,-0.02339673,-0.44367772,-0.46872765,1.1014245,-0.100151755,1.2644413,-0.4602914,-0.5139129,-0.101881325,-0.32073545,0.20031229,1.2272767,0.49444214,0.27144957,-0.6581257,0.8613132
0.11448842,-0.16754973,0.23643067,-0.48876458,0.10351308,0.08166683,-0.14799565,-0.7017311,-0.21081094,-1.4824939,0.9893249,0.096306294,0.86324847,-0.09995133,-0.40852612,1.5310004,0.16788,-0.05259046,0.8425754,-0.6264192,-0.4810257,-0.7100522,-1.9452075,0.02882582,0.23938179,-3.2677114,-0.48771113,1.225245,0.5530308,0.83947676,-0.55051345,2.1042247,-0.0652647,-0.070262134,0.23357344,-0.29655474,-0.21596524,0.85250133,0.040786006,1.1197994,0.6084162,-0.8725827,1.0145965,0.12346399,-0.3068423,1.5782826,-2.4275928,0.25953808,0.5295317,-0.24991253
-0.60819536,-1.6941884,0.71626663,0.73951465,0.17370793,-0.014581367,-0.14799565,-0.82741594,-0.09005619,0.52724606,1.5323403,0.31681722,2.448245,-0.14605108,-0.13976273,-0.8048017,-1.3069321,-0.16003215,3.0556705,0.3647452,-0.15578163,-0.27981502,-0.31013623,-0.28195328,-0.21117115,0.24124104,0.6886869,0.6815225,1.6939678,0.017441422,0.28570792,0.3435133,-0.1934936,0.5659398,-0.003357172,0.6803808,0.7844819,3.1280394,0.7195298,1.2265964,1.0131507,0.74676394,-1.5217892,-0.004422903,0.24223137,-2.4094992,-0.6409905,-0.7335086,0.008931041,0.9048401
0.14155765,-1.9821597,0.12928483,-0.4434548,0.027406454,0.09255014,0.057825595,-1.1264795,-0.5040501,1.0198401,0.49237254,1.9692397,2.539049,-0.17466775,-1.4489292,1.0840868,0.19103524,-0.040551394,1.4143672,0.7924525,0.8666332,-0.15572768,-0.007917464,-1.7707846,-0.19943929,0.63803446,0.8449728,0.62335694,1.2686691,-0.36946127,0.33154002,3.1250315,-0.1957376,0.35018134,-0.07568818,-0.45594922,-0.31729603,1.205231,-0.7336055,0.55388683,3.422974,-0.61951697,2.4273534,0.4949712,-1.5930443,-0.9514768,0.9408572,-1.8816385,0.028139293,0.88670075
0.09852081,-1.7515333,-0.043526277,1.0054969,0.24216646,0.09632436,0.49284893,-1.3939457,0.043184936,1.1009423,0.12573798,1.1729304,3.6798317,0.77388275,1.0941737,-0.044272423,0.18402503,0.54601204,1.3972808,0.30895478,0.7483462,-0.8482745,-0.5900388,-1.4878225,-0.2980926,0.48836046,0.013270766,2.5622315,1.2078717,-0.8616148,-0.33414114,0.7801373,1.8277903,0.5388237,0.1308313,-0.56578016,0.12294156,0.28605974,-0.8543105,-0.7939394,1.0242896,-0.7856412,1.3725753,0.04769802,-0.41150182,1.5813816,0.7401869,-0.60901666,-0.49808055,0.029729962
0.3385291,0.9866862,0.6785917,-0.6765155,0.03369376,-0.65906996,-0.62962687,0.8637433,-0.47558686,-1.3491547,-0.11327512,1.9450754,1.4033587,-0.9023839,-1.1351378,-0.7436898,0.05551631,-0.07795346,1.0423136,0.63247114,0.7947505,0.44924408,-0.29274353,-1.7731714,-0.25335133,0.2212867,0.53338236,0.6265347,0.9401414,0.20668328,0.2827818,0.62657094,0.70157754,0.5370301,-1.0818146,0.30769768,-0.5792318,0.3178581,-0.57805467,-0.5540372,0.7002113,-0.8822377,0.2800477,0.07625198,0.1816341,-1.0598073,0.9201957,0.024443269,-0.5270142,0.71659887
0.6146431,-1.259307,0.27526286,0.113229096,0.19970149,0.073514774,0.92630994,0.101439595,-0.10788627,-0.49813786,0.98831767,-0.8262851,2.7897205,0.37567377,0.32272232,-0.25273073,0.1960018,0.60475504,1.1634675,0.83827025,0.4524716,0.31350297,-1.8365328,-1.1251198,-0.20366144,-0.5949681,-0.453075,2.0253556,1.8896365,-0.043066263,-0.83737266,0.44487044,1.0149827,0.55311525,0.6887394,0.18037769,0.96958023,0.3100859,-0.5885996,-0.7939394,0.46451792,-0.07931271,1.3820741,-0.34814167,-0.24531056,1.5935746,0.9064543,0.1742032,0.05868888,0.4612428
3.2538085,-0.22448039,-0.1301193,-0.5657868,0.38401583,-0.16160159,0.1331509,0.4139701,0.26776078,0.61161,1.044899,1.4941182,1.0012497,-0.8074354,-0.83351797,0.6767272,-0.4213562,-0.024822682,1.5243622,0.87121993,0.40910733,0.44487232,0.07763215,-1.7923515,0.24886996,0.48745352,-0.36927292,-0.027130231,0.711286,-0.0129238665,0.4385675,3.0340724,-0.011115074,0.10049486,0.27631372,0.062074035,-0.48812038,3.0360432,-0.3530801,0.84695584,3.2881954,0.4430113,1.2859257,0.39583516,-0.2564362,-3.4025707,0.9430883,-1.634829,0.75684905,0.07676333
-0.40611815,-2.2245896,0.06321636,-1.1972508,0.32450634,0.10545185,1.3345566,-0.32035938,0.09610176,-0.2452949,-0.13183159,1.8385898,2.4658413,-0.26265773,-1.3568938,-1.6864892,-0.15348728,-0.53161263,1.7949384,0.52292997,0.8370408,-0.18913493,-0.05653487,-1.7744837,-0.26715147,0.2724908,0.62957484,1.6941931,1.6198664,0.001390934,0.7774255,0.60639894,0.4902295,-0.18162704,-0.8396951,-0.091994494,-0.44668663,0.3357396,-0.3395687,0.6410907,1.6718552,-0.8822377,-0.55279684,-0.49259734,0.18964815,-0.6215699,0.816183,0.08170094,0.072469234,0.49282014
0.14368224,-1.476444,-1.319626,-0.87390643,0.026952147,0.047965895,1.4756849,0.6694335,0.94689566,1.9819409,1.197129,1.5662739,2.9911637,1.89089,3.537555,0.23352003,0.1973386,0.076165766,1.4718409,-0.4935066,0.74449444,-0.5928769,-1.2229284,0.35275227,0.049625218,0.3444969,-0.68302643,2.0663946,-0.9937003,-0.37769786,-0.45513278,0.25802118,1.3783158,0.28126943,0.8336519,-0.34233847,1.5603099,2.0867653,-0.5756321,-0.36459923,-1.287456,0.34124148,-1.7981793,-0.53239655,0.17779845,1.4632409,0.62873673,-0.027795281,-0.2992599,0.54310656
-0.34044474,-2.2276015,-0.9835806,0.4136458,-0.18880877,-0.8311784,-0.63217187,-1.3530517,0.38558173,1.0048465,0.81605417,1.4589502,3.6798317,-0.2388607,0.0349686,-2.3832169,0.21056192,-0.1382058,1.7388864,0.18379432,-1.5098325,-0.10816264,-0.603888,-1.7779212,-0.20389593,0.1091847,0.13283128,2.608481,1.1926081,-0.34796005,0.8525957,0.30205512,1.3176577,-0.18915635,0.055141807,-0.39397615,0.07763095,1.145965,0.65218323,-0.8476701,0.3430953,0.670818,-0.20929345,-0.51553917,-0.12097861,-0.3215871,-1.0251644,-0.6206147,-0.4050874,0.9090531
0.16302827,-1.8363584,0.43135145,-0.62968105,0.33327818,-0.6569764,0.08516157,-0.30318198,0.3738346,0.12530464,0.59084797,1.8937937,-0.36777532,-0.30578843,-1.436932,-0.15434426,-0.3175696,-0.13659194,1.9124748,0.54671925,0.38116926,0.15146427,-0.37429175,-1.7845013,-0.21319914,0.21673192,0.5528892,0.48797745,-1.8229363,1.3701093,1.192127,0.60639894,0.89905953,-0.5165908,-1.301902,-0.15856424,-0.5476283,1.0319797,0.78059524,-0.040319383,0.11278042,-0.09814039,-1.0234861,-0.18984848,0.2461277,-1.1738056,-0.15225281,0.27744904,1.2437074,0.8311995
-0.6016358,-1.6632131,-0.34109706,-0.13047713,-0.5642624,-0.8313058,-0.13603307,-0.32503176,0.09654966,2.2070851,1.5361398,0.32097948,3.6798317,-0.21825328,0.5566092,-2.2655098,-0.4259448,-0.10190788,2.9799685,-0.41523936,-3.2560039,0.082156025,-0.46307075,-1.772357,0.09183258,0.6563994,0.5203999,1.8448997,1.3812721,-0.34796005,1.4272442,0.2698462,-0.14362133,-0.2205804,0.041721404,-0.10873562,0.75519806,2.684749,0.65104836,1.2445104,1.0357308,0.7915561,-0.3765764,-0.4311515,-0.77405745,-2.6176505,0.22666684,-2.4095647,0.64231753,0.8426753
0.8462755,-2.0743208,-0.06912419,-1.1745746,0.017713755,-0.22444153,0.76681066,0.68102574,-0.08907561,1.180763,1.3271487,1.0256586,1.6209933,-0.1349631,-1.1070865,-0.85701275,0.1746739,0.48999852,2.0489528,0.9398226,0.7639676,0.7070859,0.38225195,-0.5293747,-0.4372635,0.67734885,-0.5151522,0.7147859,-2.2398372,-0.29323947,1.6340544,0.2407974,2.4559824,-0.84146845,-0.98974586,-0.5410742,-0.5297132,3.2859788,0.534535,1.0534024,0.8067496,0.36921173,-0.976843,0.05391407,0.2496655,-1.278348,0.7424331,-0.5562839,4.5441804,-3.505571
-0.47358233,-1.9387056,0.650738,0.99289566,0.34088972,0.09039372,-0.55600023,0.40081203,-0.39612854,-1.7086843,-0.44637373,1.8439981,-0.24469674,-0.20208135,-1.2371542,1.3182111,0.16234346,-0.15151328,0.19896626,-2.7487319,0.55052173,0.19109084,-1.7362498,-1.8213065,-0.20316839,-1.1372578,-0.6080418,1.0910566,0.7707092,1.4474101,-0.64590925,0.4001261,1.5849956,0.41568744,0.074017346,0.24126765,-0.28756934,-0.20812476,-0.17817917,0.24026114,-0.20783335,0.41005746,2.7307174,-0.39495957,-0.58561933,0.9755404,0.5766181,0.05323213,0.77634287,0.42996454
-0.40554714,0.22450364,0.05829382,-0.796729,-0.45959207,0.121156394,0.5249086,-0.30318198,0.56342554,-1.3001473,2.0041869,-1.1247251,-0.44221228,0.1968941,-0.33413333,1.7088169,0.20861907,-0.16073897,0.9938304,-2.1836944,0.8249507,-0.7999612,-1.9770899,1.4594476,0.8483577,-4.981206,-3.5204275,0.5547097,-1.2111214,1.5619602,-0.10031384,0.34907135,0.88426197,0.54521286,0.440266,-0.34331083,0.0048605353,1.211797,0.75141567,1.2520568,-2.3436072,-0.70322883,0.0319508,-0.53187907,0.18441644,1.2213238,-1.114707,0.35810238,0.11226863,0.8309897
0.49027056,-2.1703658,0.66421556,-1.2530775,-0.67940176,-0.015640281,-0.27066553,0.93207157,-0.62224793,-1.2885203,0.86584586,1.3269576,-0.07842982,-0.8074354,-0.81542873,-1.0987957,0.18221651,-0.15344355,1.2257082,-1.7248023,-1.0015403,-0.8846454,-0.72944975,-1.6752746,0.19938886,0.20962502,0.31641608,0.54397935,0.34589565,0.409234,1.2123301,0.23807806,0.76094896,0.13442945,-0.73583597,-0.5261703,-0.50217104,0.36878133,-0.18598941,1.1187854,1.3111265,-0.8322015,1.8576851,-0.5139016,-0.7393959,-1.234667,0.9421134,0.26040655,0.94342464,-0.7326005
0.013940044,-1.3656507,0.58807814,-1.2779908,0.33799446,0.29327944,0.7599304,-0.30318198,0.081287205,0.69852436,0.8598202,2.0124927,-0.4530512,-0.16063508,-1.1340493,2.5222168,0.21069282,-0.17005879,1.1432358,0.41067523,0.4796335,0.5057341,-1.1225972,-1.4871893,0.8483577,-1.2222253,-0.072376356,0.2785461,-3.31269,0.817825,0.63345516,0.7627558,0.09396303,0.5056119,-0.32933268,0.053355366,-0.5318129,1.3299524,-0.49315965,-1.0579976,-0.32709187,-0.33848143,0.061823964,-0.3676697,0.050411478,0.1567725,-0.5476152,0.22858948,-0.5744248,0.86736727
0.40976948,-1.3510123,0.48985955,0.20789433,-0.24081525,-0.46528268,-0.14799565,-0.6601072,1.6176684,-0.69011056,-0.007389145,1.9901869,1.2674677,-0.16210738,-0.44691843,-0.46907458,-0.61488956,-0.59327245,1.353464,0.7449748,-0.34017038,0.31363153,-1.8106651,-1.8128257,-0.2529403,-0.10093136,0.5006815,1.7711548,0.6766146,1.4104548,-0.016853213,0.60639894,0.1742636,0.47055387,-0.12925836,1.681878,-0.4066831,0.28706086,-0.88589317,0.9378292,-2.139447,-0.17551708,-1.410962,0.26678285,0.32231015,0.6653626,0.28442976,0.27142632,1.7800834,-1.3547015
-0.55663705,-0.43658292,0.09037992,-0.93179995,-0.341709,0.10170443,-0.004387498,-0.67378825,0.6955198,-0.6897094,1.7955822,-0.42543414,-0.44671702,-0.14375886,-0.9612226,0.23227218,0.010964662,-0.2716997,1.3001081,-1.1423391,0.09881532,0.0054044873,-1.7388333,-1.3631865,0.8483577,-2.895268,-1.4131224,0.75978494,-1.2955489,1.3905494,0.43289766,0.32933712,1.1472381,0.19350994,0.40964103,-0.25376806,-0.4495136,1.2019179,0.7220016,0.7535692,-1.7648427,0.36752212,-0.41271165,0.3134508,0.25845924,0.3575997,0.20952475,0.42949843,-0.64577645,0.75486207
0.55918217,-1.8156857,-0.1301193,-0.5704209,0.23244691,0.27380612,0.59376776,-0.31795713,-0.2756458,0.014548905,0.36152834,2.071029,1.2914765,-0.8074354,-1.4612083,0.06866951,0.20467013,-0.1907376,1.6354356,0.95910424,0.5485435,0.58904636,0.63307136,-1.7166677,0.24903035,0.44612628,0.6310084,0.52880764,-1.1011487,0.16744548,1.24422,0.9370202,-0.032222033,0.2843783,-2.0468006,-0.5718268,-0.5559758,2.1246102,-0.31437114,0.8704954,2.1244476,0.78183866,-1.0715978,0.3865033,0.24343583,-1.309867,-0.01804313,-0.96392816,1.3214246,0.86605847
0.6146431,-1.5019748,-1.1895448,1.0546309,0.19697087,0.30165488,0.49649,-1.262308,0.6605113,-0.26410475,0.4569978,0.25443673,3.5498471,0.45604673,1.1614887,-0.64089155,0.19718228,0.60487115,1.4242189,0.83844644,0.83950615,-0.7878697,-1.84094,-0.632137,0.84214705,-0.06276511,-1.2635772,2.806199,1.6235182,-0.10607427,-0.6412909,0.86281514,1.8582562,0.22617614,-0.035464644,0.060438365,0.4163072,0.21070838,-0.8866257,-0.7939394,-0.5839957,0.6467738,0.84648526,0.02187258,-0.24463874,1.5789346,0.9426868,-0.029572066,1.3445294,-0.35144016
-0.093712434,-1.489832,-0.99265575,0.9082521,-0.44974515,-0.76262313,-0.014297962,0.9679166,1.6963122,1.4483073,0.7442717,1.2646616,3.6553602,-0.211431,1.8030826,-2.139749,0.20721263,-0.2825553,2.150422,0.1865626,-2.6479597,-0.77185357,-0.63902974,-1.7687614,-0.14609104,0.6872036,-0.31342602,2.8432562,-0.30244747,-0.35451865,1.6340544,0.3756023,1.2751607,-0.84146845,-1.1003292,0.052488774,-0.0310423,1.2061247,0.59931666,1.2497592,-0.58455944,0.78956395,-1.9047309,-0.52605546,-0.10071908,-0.2845251,0.32515302,-0.7570466,-0.42715865,0.47419357
-0.6037746,0.59357834,0.22741476,-0.66951674,-0.6767503,0.30814758,1.1186846,-0.30318198,0.12736905,0.49286988,1.4566039,-0.9602001,1.3835659,-0.5565108,-0.3339759,-0.41564515,-1.0858747,0.34415394,3.3177726,0.90308696,0.8523088,-0.81226975,-0.5397492,-1.6240447,0.24449432,-1.1572554,0.8270581,0.4973765,1.1849401,0.39670622,1.2160983,0.2529724,-0.14281738,0.28592646,-1.0382423,-0.45594922,-0.21591812,3.08399,0.7832543,0.20435053,0.93517786,0.50176,-0.53941536,-0.43205166,-0.029609919,-2.9058766,-2.2972362,-0.19108215,0.5834226,0.9068872
0.17809369,-1.7342231,-0.2141247,-0.9918694,0.14800388,0.2808086,0.88116705,0.96764874,0.6783415,-0.9592776,0.79139537,-0.79737127,3.6798317,-0.19237962,0.7774179,-1.4730009,0.14343253,-0.014030993,2.1785953,0.93459004,0.07955158,0.46214816,-0.67172045,0.4798004,1.3906047,0.4053417,-0.64169496,2.0855546,2.1525316,-0.015441239,0.26645955,0.7055802,1.2040408,0.45873094,-1.2631651,-0.5353452,0.76746285,0.61583316,0.025599815,-0.7939394,0.026266754,0.21936706,-0.36532304,0.21416706,0.18513477,0.0011669397,0.496941,-0.72005314,-0.38973504,0.5556915
-0.09217121,-2.2151213,0.44213727,-0.5120171,0.21911636,-0.5178546,0.5063036,0.9649223,-0.22961023,2.6272075,0.85678566,1.4646665,0.3314778,0.65372753,-1.4548038,1.1554935,-0.73351765,-0.19164422,1.4295698,0.2621575,-3.6836467,0.19122356,-1.4281818,-0.9651752,-0.4891727,0.2768727,0.8831464,0.5346381,-1.0336984,0.015763879,-0.2533827,0.3733238,-0.19582546,0.31199598,1.442978,0.06587145,-0.30100876,1.2070704,0.73076683,0.3593983,-0.18128866,-0.8376092,0.6318851,0.057655632,0.21778858,-0.83234644,0.4784821,0.24692518,-0.59647495,0.8263
1.8456656,1.5439932,0.32479733,-1.7523072,0.014082193,-0.5980558,-0.4828335,0.55318344,-0.4702618,-1.103706,0.5780041,1.8124886,-0.004892081,-0.8074354,-0.19332273,0.1725648,-0.37007785,0.47741264,1.0504653,0.570054,0.7799295,0.50454223,-0.17776984,-1.7810233,-0.21308517,0.4949118,0.6244703,-0.086042136,0.78871006,0.36313945,-0.08916637,0.95273125,-0.07799721,0.20810568,0.11218631,-0.4303049,-0.43949932,0.6321504,-0.17972767,0.83327514,2.016827,-0.18153685,1.0490614,0.09848547,0.17786789,-1.5192262,0.87948513,0.10214193,0.08338016,-0.03758788
0.46391726,-2.202026,0.7209046,0.81329507,0.4669568,0.14335737,-0.14799565,0.86836636,0.92245275,-0.42365324,0.0024098416,2.0763352,3.2036252,0.18686284,0.44367367,1.0342172,0.20655523,0.15624723,0.76187384,0.7580798,-0.5658946,0.50400996,-0.656649,-1.5408165,1.929207,0.687846,0.22725794,2.2246451,0.9521341,0.002588123,-0.89628863,1.1549122,1.4114093,0.1256268,-1.1471941,0.24018493,-0.40948215,-0.30040812,-0.8751794,-1.4756924,0.0051113963,0.5100633,0.33766937,0.09199321,0.22824311,0.18531549,0.56809473,-0.043212447,2.5993197,-2.9264255
-0.07016659,-1.6003249,0.71949685,0.27970338,0.22354129,-0.13008241,0.15470368,0.22914612,-0.31471714,-0.32620537,-0.1871235,0.98937416,-0.16275865,-0.2061669,-1.1828367,0.5578571,-0.5058505,-0.1555138,0.80411893,0.3647923,-3.775836,-0.26769972,-1.9087187,-0.68613464,-0.20693672,0.40678567,0.50509995,0.583606,-0.22595304,1.3464894,0.1479443,0.4606318,-0.17666006,0.36522615,0.20773232,2.7979548,1.2890557,0.30988324,0.73076683,0.82157344,-0.29096204,0.32060423,0.9398303,-0.32917392,0.049004138,-0.7435527,0.9421756,0.2730704,-0.02892518,0.21229905
-0.5891319,-1.2329955,0.7138257,-0.56452745,-0.341709,-0.13215378,-0.14020184,-0.30039257,0.18081829,-0.17793696,0.96764743,0.29410672,1.2825475,-0.16498497,-1.3062952,-1.6884966,-0.09507276,-0.28176823,1.9826612,0.51274854,-0.9662398,0.0049457997,-0.83390677,-1.8200777,0.23173463,-0.053772464,0.580158,1.4715202,0.41392154,0.32865405,1.6115563,0.60639894,0.40636998,-0.57577455,-0.68606883,-0.57308465,-0.46559805,1.1370898,-0.59076196,0.7180914,0.6302367,-0.29363412,-0.090149134,-0.308048,-0.19652548,-1.1217846,0.8246772,0.19714473,0.31310576,0.9089298
-0.5316112,-2.238539,0.3547975,-1.0796218,0.10093051,0.08607857,0.6410161,-0.30318198,0.06682241,-1.5819219,0.29453763,2.0338845,-0.46910834,-0.25367144,-1.2698433,0.10134942,0.20807445,-0.16049081,0.37771395,-0.18142891,0.8042786,-0.1024839,-1.8091602,-1.8013816,0.20199025,0.18524061,0.06836294,1.002992,-0.6383712,1.8816969,-0.15229629,0.37662604,0.8658378,0.2850145,0.27545565,0.04861167,-0.5177683,0.28463244,-0.29177374,1.2617049,-0.44315976,0.6081666,-0.33811495,0.1023708,0.42238945,1.3660188,0.47651532,0.05323213,-0.41888005,0.6547514
-0.60030174,-2.2041662,0.039367482,1.055061,0.095430896,-0.13369116,-0.5198972,0.91543746,0.9112893,0.15790331,-0.46501482,2.0760984,2.0950618,-0.19589528,-1.4361082,-1.7558457,0.20974799,-2.0473382,1.1311916,0.8432885,-4.9273324,-0.7202745,-0.8309013,-0.68613464,-0.2139802,0.40933177,0.3766788,2.0452626,-0.4656958,0.007824063,1.2005221,0.3975824,1.256139,-0.58799183,-1.2354652,1.8730899,-0.5823003,0.29025984,0.73076683,1.110421,-0.3998713,-0.62826556,-0.14199093,-0.102053225,-0.0821518,-0.00028973818,0.22932151,0.16181582,-0.5868576,0.486279
0.31973815,-0.8588967,-0.19938299,1.0527995,-0.04613754,0.3018803,0.9267299,-0.61703056,0.95590657,2.28162,0.72315764,0.90959334,3.6798317,1.0684006,2.6187677,-0.9955957,0.21032044,-0.29514745,2.0393846,-0.553156,-0.1873995,0.28015083,-0.69966304,-1.7687252,-0.17749405,0.44779998,0.585243,2.774443,0.60321516,-0.34796005,0.4284927,0.28362107,1.0235419,-0.054864645,0.29177493,-0.55100876,0.61230445,1.1439502,0.0778704,0.52361387,0.3600157,-0.7393249,-0.00541389,-0.48964262,-0.28708592,0.62569076,0.47909793,-0.5173322,-0.6275607,-0.09957945
-0.60830176,-1.8756377,0.4182575,0.49774742,0.10754119,0.08166683,-0.19161198,-0.96110857,-0.5532248,-0.12802301,0.76007664,1.5331652,0.9077568,0.1928373,-1.4467472,1.5949442,0.29158813,0.22809003,0.530385,0.27369708,0.86174333,0.31285185,-1.5155172,-1.7704787,0.059246004,-0.97309285,0.46281365,1.0233023,0.4962141,-0.012933314,-0.6836343,1.4514694,0.43189597,0.44396734,1.1644737,0.33307078,-0.41962287,0.2869817,-0.86924076,0.22477049,2.15104,-0.69407046,2.9106617,-0.11800653,-1.5930443,1.4950055,0.9371873,0.23271297,-0.6540844,0.90210354
1.3946276,-2.0174882,-0.17987432,-1.7357388,0.19325882,-0.4996661,-0.084747925,-0.30318198,-0.30306333,0.4165518,0.7128227,1.9340808,-0.8863914,-0.15005848,-1.1787369,1.4475186,-0.15568118,-0.3022339,1.1492898,0.6991996,0.4808879,-0.71372277,-0.38096178,-1.8199198,-0.947948,0.4387694,0.66169786,-0.2086284,-2.7656484,0.8967417,0.9394709,0.41275328,0.22235227,-0.04120195,-0.26356027,-0.42709816,0.94705695,1.1735854,0.50023735,0.4583891,0.38788873,0.78966385,-0.038907647,0.012000203,0.27326316,-1.0945691,0.5366628,0.28124174,1.0969515,0.095068574
1.3816552,-1.919035,0.6217432,-0.6391416,0.24151492,-0.21640122,1.3812169,0.9598888,-0.53116435,0.07005582,0.67494243,1.746381,0.014811814,-0.9229578,-1.1504277,-0.7133317,0.15589593,-0.35133228,1.655651,0.38715452,0.112039685,-0.027209565,0.055398136,-1.8145633,-0.08273947,0.61655915,0.5782881,0.34020966,-0.7373668,0.2318883,1.6340544,0.41122395,1.778776,-0.84146845,-1.1133723,-0.5735704,-0.13425934,0.5083828,0.79499954,1.1192782,1.4482138,-0.63814616,1.0494413,-0.5232278,0.11372894,-1.3475891,0.9321784,0.20461452,4.4108596,-2.082841
-0.60776174,-1.4679717,-0.1301193,-0.09116453,0.17990956,0.16415921,-0.14799565,-0.7516703,-0.47687867,0.56937134,0.69331074,2.0186927,0.8480038,-0.23379287,-1.3536165,1.2266892,-0.32436848,0.3496222,1.378019,0.95924884,0.37111336,0.27341932,-1.2056642,-1.8112998,0.25533384,-0.7051889,0.66754735,0.7214669,0.39610726,0.3720286,0.08755249,0.75062305,-0.014987826,0.40192366,0.49531114,-0.5293531,-0.34437704,1.2115571,-0.6272508,0.81352633,1.5521419,-0.6096284,1.0211099,-0.46762693,-0.32761407,-0.47379053,-0.16115123,0.12164676,-0.6226749,-0.3393165
-0.35735172,1.0515921,0.6505482,-1.2777138,-0.4845833,0.26305377,0.64962417,-0.30318198,0.9560234,0.2946344,1.3120029,-0.6061858,0.6556748,-0.1614708,0.4854256,0.18712692,0.20825201,0.3741511,1.7229738,0.48878735,0.37500745,-0.7106982,-1.5803295,-1.3264229,0.8483577,-1.5897106,-0.5680233,1.1701218,-1.6587873,0.35384429,1.0766499,0.27592486,1.0143216,-0.5615807,-0.4190762,-0.5748411,-0.35528868,1.4016104,0.43856516,0.7638437,-1.0020376,-0.36713225,-1.023574,-0.09857571,0.15677968,0.38330838,-0.08263199,0.28364038,-0.28430927,0.90778625
-0.51471573,0.2848903,0.3222853,-0.52882296,0.17939313,0.16584757,-0.32590482,-1.2986145,-0.47182,0.51362884,0.47360712,1.5229261,1.3529608,0.87836313,-1.2340145,0.7133131,0.1705344,-0.19296357,0.19510144,0.80656725,0.39874738,-1.390832,-1.3267373,-1.7134058,-0.21286452,0.6534242,0.50346696,1.0893111,1.3011222,-0.2575293,-2.314648,0.6781825,0.44138384,0.10619557,2.639134,-0.45170832,-0.41673598,0.17575204,0.73076683,-0.7939394,1.4237942,-0.6057026,2.3427827,-0.4922595,0.20150664,1.1642193,-1.1221656,0.24966972,-0.158808,0.9083102
